t,tr_nll_val,tr_acc_val,tr_nll_train,tr_acc_train,iterations,H,B,tau,batch_size,N,tr_poly_a,tr_poly_gamma,tr_poly_b,output_dir,final_error_rate_pct
462601,0.15476107217371463,0.9552,0.12414973974227905,0.97,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
462701,0.15482066846452652,0.9554,0.08831126987934113,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
462801,0.15470741465920582,0.9544,0.12302722781896591,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
462901,0.1546167375682853,0.9542,0.16677828133106232,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463001,0.1547326640295796,0.9544,0.12413706630468369,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463101,0.15460708614438773,0.9547,0.15382342040538788,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463201,0.15431420217268169,0.9545,0.12485924363136292,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463301,0.1541562895127572,0.9545,0.0892917811870575,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463401,0.15416029749205337,0.9544,0.1208670437335968,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463501,0.15443916458170862,0.9546,0.16526100039482117,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463601,0.15443044132785871,0.9549,0.12512823939323425,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463701,0.15418257570127025,0.9544,0.1569942831993103,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463801,0.15429429361596703,0.9545,0.12555550038814545,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
463901,0.15446074817329644,0.9547,0.09018900245428085,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464001,0.15459960916079582,0.9549,0.12386544048786163,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464101,0.15456966624595225,0.9547,0.16764356195926666,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464201,0.15426898010307924,0.9547,0.12488126009702682,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464301,0.15413093521725385,0.9548,0.15838071703910828,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464401,0.15405050210887566,0.9548,0.1264144480228424,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464501,0.15414342272561044,0.9549,0.08924729377031326,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464601,0.15419338705716654,0.9543,0.12036627531051636,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464701,0.15413256839849054,0.9543,0.16656774282455444,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464801,0.15400529302889482,0.9549,0.12419936060905457,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
464901,0.1540014932444319,0.9548,0.15945780277252197,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465001,0.15372337113367393,0.9545,0.1289275735616684,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465101,0.1537513111019507,0.9542,0.08618991822004318,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465201,0.15368435371899977,0.9544,0.12291321158409119,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465301,0.15362376777688042,0.9543,0.16472144424915314,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465401,0.1535694989329204,0.9546,0.12166598439216614,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465501,0.1535102904913947,0.9546,0.15936778485774994,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465601,0.15323148022638633,0.955,0.12844377756118774,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465701,0.15308565946528688,0.9546,0.08550316095352173,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465801,0.1532872257102281,0.955,0.12245181202888489,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
465901,0.15327420310582965,0.9552,0.16282618045806885,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466001,0.15318380874814466,0.9552,0.12263938039541245,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466101,0.153089364846237,0.955,0.159545436501503,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466201,0.1531368722440675,0.9548,0.12748441100120544,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466301,0.15318841717438772,0.9555,0.08607079833745956,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466401,0.15323468939866872,0.9554,0.1220138669013977,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466501,0.1532412558235228,0.9556,0.16366510093212128,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466601,0.15348566219676285,0.9552,0.12315170466899872,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466701,0.15338201662758366,0.9554,0.1604662388563156,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466801,0.15334054361563176,0.9558,0.1261606067419052,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
466901,0.15338919108733534,0.9554,0.08653633296489716,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467001,0.1536058701039292,0.9554,0.12151388823986053,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467101,0.1535255084349774,0.9548,0.16534295678138733,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467201,0.15339030503761023,0.9547,0.12121141701936722,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467301,0.1534979289304465,0.9548,0.15922701358795166,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467401,0.15348214223748072,0.955,0.1256255954504013,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467501,0.153519022539258,0.9544,0.08799461275339127,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467601,0.15374147860100493,0.9545,0.12185116112232208,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467701,0.1536265609227121,0.9547,0.16655266284942627,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467801,0.1534890284226276,0.9547,0.12347196787595749,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
467901,0.15351725774817168,0.9543,0.16059468686580658,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468001,0.15366796396672724,0.9548,0.12418928742408752,0.97,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468101,0.15381267042830588,0.9548,0.08884990960359573,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468201,0.1540145877795294,0.9548,0.12402231246232986,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468301,0.15390834383666516,0.9552,0.16836805641651154,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468401,0.15389492600457744,0.9556,0.1219753548502922,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468501,0.15362509814323858,0.9553,0.15821869671344757,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468601,0.15356817968655379,0.9547,0.1236557587981224,0.97,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468701,0.1537273392477073,0.9556,0.08893448114395142,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468801,0.15389674774836748,0.955,0.1210206151008606,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
468901,0.15386537273647263,0.955,0.16763071715831757,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469001,0.1537641436769627,0.9549,0.12074197083711624,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469101,0.15381966046988965,0.9552,0.15630556643009186,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469201,0.15404359153471886,0.9553,0.12392061948776245,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469301,0.1540851981798187,0.9553,0.09055134654045105,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469401,0.1541358830104582,0.9552,0.12301144748926163,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469501,0.1539765137177892,0.9556,0.16885510087013245,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469601,0.15420874221483247,0.9551,0.12176337838172913,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469701,0.15423743876162915,0.9551,0.15478169918060303,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469801,0.15431449131574482,0.9551,0.12372755259275436,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
469901,0.15430861913599073,0.9552,0.0908268615603447,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470001,0.15450497123412787,0.9551,0.12113485485315323,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470101,0.15440258904825896,0.9546,0.17088080942630768,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470201,0.1544529275363311,0.9547,0.11914071440696716,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470301,0.1542979895416647,0.9545,0.15792635083198547,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470401,0.15442887871759012,0.9546,0.1257777363061905,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470501,0.1542869244911708,0.9546,0.09142282605171204,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470601,0.15443300146609545,0.9543,0.12380139529705048,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470701,0.15417540146270767,0.9543,0.17031730711460114,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470801,0.15458293189527467,0.9544,0.1159202978014946,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
470901,0.15425624006893485,0.9542,0.15570096671581268,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471001,0.1540477469516918,0.9551,0.12433794885873795,0.97,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471101,0.1542948693688959,0.9547,0.09317605197429657,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471201,0.1540716373315081,0.9545,0.12076882272958755,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471301,0.1540871968283318,0.9546,0.17029279470443726,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471401,0.15440328401513398,0.9544,0.11830870807170868,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471501,0.15417629185598344,0.955,0.15880629420280457,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471601,0.15422228956827894,0.9547,0.12306829541921616,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471701,0.15406540887197478,0.9546,0.09185650944709778,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471801,0.15389633202226832,0.9546,0.11840751767158508,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
471901,0.1539493970084004,0.9545,0.16838282346725464,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472001,0.1540846530208364,0.9546,0.12097488343715668,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472101,0.15397058709524572,0.9547,0.1604008674621582,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472201,0.15368798935087397,0.9541,0.12231231480836868,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472301,0.1537393615511246,0.954,0.0906590148806572,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472401,0.15382730602286757,0.9542,0.1195756047964096,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472501,0.15390623235609383,0.9541,0.1678323745727539,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472601,0.1538031615689397,0.9542,0.12076538056135178,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472701,0.153530671086628,0.9547,0.16189737617969513,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472801,0.15363090340746566,0.9545,0.12235882133245468,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
472901,0.15380673068109899,0.9547,0.09096045792102814,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473001,0.153712773588486,0.9544,0.12273389846086502,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473101,0.1536839371640235,0.9549,0.16914969682693481,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473201,0.15378580587217583,0.9546,0.12231002748012543,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473301,0.15381834412924944,0.9541,0.15978088974952698,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473401,0.153757245875895,0.9543,0.12232691794633865,0.97,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473501,0.1537980102468282,0.9548,0.08801736682653427,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473601,0.15369957577902824,0.954,0.12030744552612305,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473701,0.15371366119245067,0.9541,0.16863836348056793,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473801,0.15380369239021094,0.9543,0.12365318089723587,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
473901,0.15380746325477956,0.9541,0.16378715634346008,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474001,0.15371535199461506,0.9543,0.1223435029387474,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474101,0.1536458325269632,0.9543,0.08929219096899033,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474201,0.15378915570909157,0.954,0.12199760228395462,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474301,0.15370142622618005,0.954,0.1668190360069275,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474401,0.15376355773070827,0.9536,0.12162545323371887,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474501,0.1535478560393676,0.9539,0.1616389900445938,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474601,0.1536495787347667,0.9541,0.1227429136633873,0.96,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474701,0.15364514586748557,0.954,0.09044720977544785,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474801,0.15370618656044827,0.954,0.12324255704879761,0.98,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
474901,0.15357193971052766,0.9538,0.16273567080497742,0.93,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
475001,0.15377755894791334,0.9538,0.12389209121465683,0.95,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
475101,0.15390780177433044,0.9541,0.1595059335231781,0.94,1000000,100,1000,320.0,100,60000,5e-06,0.56,1500.0,experiment/single_runs/T1000000_tau320_a5.00e-6_b1500_g0.56_J25379898,4.020000000000001
